time,step,u10,v10,ssrd,number,surface,valid_time,ssrd_wm2,wind_speed
2018-02-07 07:00:00,0 days 05:00:00,-0.76187265,-0.67581546,0.0,0,0.0,2018-02-07 07:00:00,1.2144731,2.01108
2018-02-07 07:00:00,0 days 06:00:00,-0.76187265,-0.67581546,0.0,0,0.0,2018-02-07 07:00:00,1.2144731,2.01108
2018-02-07 07:00:00,0 days 07:00:00,-0.76187265,-0.67581546,0.0,0,0.0,2018-02-07 07:00:00,1.2144731,2.01108
2018-02-07 07:00:00,0 days 08:00:00,-0.76187265,-0.67581546,0.0,0,0.0,2018-02-07 07:00:00,1.2144731,2.01108
2018-02-07 07:00:00,0 days 09:00:00,-0.76187265,-0.67581546,0.0,0,0.0,2018-02-07 07:00:00,1.2144731,2.01108
2018-02-07 07:00:00,0 days 10:00:00,-0.76187265,-0.67581546,0.0,0,0.0,2018-02-07 07:00:00,1.2144731,2.01108
2018-02-07 07:00:00,0 days 11:00:00,-0.76187265,-0.67581546,0.0,0,0.0,2018-02-07 07:00:00,1.2144731,2.01108
2018-02-07 07:00:00,0 days 12:00:00,-0.76187265,-0.67581546,0.0,0,0.0,2018-02-07 07:00:00,1.2144731,2.01108
2018-02-07 19:00:00,0 days 01:00:00,-0.19175784,-1.1297739,0.0,0,0.0,2018-02-07 19:00:00,0.0,2.0955997
2018-02-07 19:00:00,0 days 02:00:00,-0.19175784,-1.1297739,0.0,0,0.0,2018-02-07 19:00:00,0.0,2.0955997
2018-02-07 19:00:00,0 days 03:00:00,-0.19175784,-1.1297739,0.0,0,0.0,2018-02-07 19:00:00,0.0,2.0955997
2018-02-07 19:00:00,0 days 04:00:00,-0.19175784,-1.1297739,0.0,0,0.0,2018-02-07 19:00:00,0.0,2.0955997
2018-02-07 19:00:00,0 days 05:00:00,-0.19175784,-1.1297739,0.0,0,0.0,2018-02-07 19:00:00,0.0,2.0955997
2018-02-07 19:00:00,0 days 06:00:00,-0.19175784,-1.1297739,0.0,0,0.0,2018-02-07 19:00:00,0.0,2.0955997
2018-02-07 19:00:00,0 days 07:00:00,-0.19175784,-1.1297739,0.0,0,0.0,2018-02-07 19:00:00,0.0,2.0955997
2018-02-07 19:00:00,0 days 08:00:00,-0.19175784,-1.1297739,0.0,0,0.0,2018-02-07 19:00:00,0.0,2.0955997
2018-02-07 19:00:00,0 days 09:00:00,-0.19175784,-1.1297739,0.0,0,0.0,2018-02-07 19:00:00,0.0,2.0955997
2018-02-07 19:00:00,0 days 10:00:00,-0.19175784,-1.1297739,0.0,0,0.0,2018-02-07 19:00:00,0.0,2.0955997
2018-02-07 19:00:00,0 days 11:00:00,-0.19175784,-1.1297739,0.0,0,0.0,2018-02-07 19:00:00,0.0,2.0955997
2018-02-07 19:00:00,0 days 12:00:00,-0.19175784,-1.1297739,0.0,0,0.0,2018-02-07 19:00:00,0.0,2.0955997
2018-02-08 07:00:00,0 days 01:00:00,0.31636083,-0.052731667,0.0,0,0.0,2018-02-08 07:00:00,1.1846989,1.9173044
2018-02-08 07:00:00,0 days 02:00:00,0.31636083,-0.052731667,0.0,0,0.0,2018-02-08 07:00:00,1.1846989,1.9173044
2018-02-08 07:00:00,0 days 03:00:00,0.31636083,-0.052731667,0.0,0,0.0,2018-02-08 07:00:00,1.1846989,1.9173044
2018-02-08 07:00:00,0 days 04:00:00,0.31636083,-0.052731667,0.0,0,0.0,2018-02-08 07:00:00,1.1846989,1.9173044
2018-02-08 07:00:00,0 days 05:00:00,0.31636083,-0.052731667,0.0,0,0.0,2018-02-08 07:00:00,1.1846989,1.9173044
2018-02-08 07:00:00,0 days 06:00:00,0.31636083,-0.052731667,0.0,0,0.0,2018-02-08 07:00:00,1.1846989,1.9173044
2018-02-08 07:00:00,0 days 07:00:00,0.31636083,-0.052731667,0.0,0,0.0,2018-02-08 07:00:00,1.1846989,1.9173044
2018-02-08 07:00:00,0 days 08:00:00,0.31636083,-0.052731667,0.0,0,0.0,2018-02-08 07:00:00,1.1846989,1.9173044
2018-02-08 07:00:00,0 days 09:00:00,0.31636083,-0.052731667,0.0,0,0.0,2018-02-08 07:00:00,1.1846989,1.9173044
2018-02-08 07:00:00,0 days 10:00:00,0.31636083,-0.052731667,0.0,0,0.0,2018-02-08 07:00:00,1.1846989,1.9173044
2018-02-08 07:00:00,0 days 11:00:00,0.31636083,-0.052731667,0.0,0,0.0,2018-02-08 07:00:00,1.1846989,1.9173044
2018-02-08 07:00:00,0 days 12:00:00,0.31636083,-0.052731667,0.0,0,0.0,2018-02-08 07:00:00,1.1846989,1.9173044
2018-02-08 19:00:00,0 days 01:00:00,0.019186478,1.3526943,0.0,0,0.0,2018-02-08 19:00:00,0.0,2.2162979
2018-02-08 19:00:00,0 days 02:00:00,0.019186478,1.3526943,0.0,0,0.0,2018-02-08 19:00:00,0.0,2.2162979
2018-02-08 19:00:00,0 days 03:00:00,0.019186478,1.3526943,0.0,0,0.0,2018-02-08 19:00:00,0.0,2.2162979
